Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,latitude,longitude,altitude,utmEasting,utmNorthing,zone,letter,quality
1697061264.8229067,502,78821,0,GPS1_Frame,42.338531358333334,-71.08623227,21.713,328138.408697014,4689471.908203259,19,T,5
1697061267.2872782,503,78844,0,GPS1_Frame,42.338531341666666,-71.08623217666667,21.715,328138.4163406306,4689471.906163905,19,T,5
1697061269.7523792,504,78845,0,GPS1_Frame,42.33853136,-71.086232185,21.723,328138.41570405767,4689471.908216526,19,T,5
1697061272.217455,505,78846,0,GPS1_Frame,42.338531366666665,-71.086232125,21.715,328138.42066516186,4689471.908835535,19,T,5
1697061274.6819043,506,78847,0,GPS1_Frame,42.33853133666667,-71.08623214166667,21.721,328138.41921039135,4689471.905537951,19,T,5
1697061277.1465232,507,78848,0,GPS1_Frame,42.33853138333333,-71.086232185,21.726,328138.41576762625,4689471.910807515,19,T,5
1697061279.4376144,508,78849,0,GPS1_Frame,42.338531331666665,-71.08623212333333,21.711,328138.4207071125,4689471.904945683,19,T,5
1697061281.9045842,509,78850,0,GPS1_Frame,42.33853135166667,-71.08623216333334,21.717,328138.4174663068,4689471.907247379,19,T,5
1697061284.371772,510,78851,0,GPS1_Frame,42.338531335,-71.086232165,21.718,328138.417283595,4689471.905400041,19,T,5
1697061286.8392246,511,78852,0,GPS1_Frame,42.33853129,-71.08623212333333,21.72,328138.4205935971,4689471.900318918,19,T,5
1697061289.3062837,512,78853,0,GPS1_Frame,42.338531323333335,-71.08623212666667,21.722,328138.4204098024,4689471.904027069,19,T,5
1697061291.773764,513,78854,0,GPS1_Frame,42.338531356666664,-71.08623214333333,21.731,328138.4191275752,4689471.907762167,19,T,5
1697061294.2414153,514,78855,0,GPS1_Frame,42.338531333333336,-71.08623213333334,21.727,328138.41988782986,4689471.905150967,19,T,5
1697061296.7078643,515,78867,0,GPS1_Frame,42.33853130666667,-71.08623209333334,21.732,328138.4231104753,4689471.902108987,19,T,5
1697061299.1754196,516,78868,0,GPS1_Frame,42.33853134,-71.08623207833334,21.727,328138.42443702347,4689471.905780082,19,T,5
1697061301.6422386,517,78869,0,GPS1_Frame,42.33853132,-71.08623206,21.726,328138.42589287914,4689471.9035221785,19,T,5
1697061304.1092803,518,78870,0,GPS1_Frame,42.338531323333335,-71.08623203,21.723,328138.4283734323,4689471.903831685,19,T,5
1697061306.5764706,519,78871,0,GPS1_Frame,42.338531323333335,-71.08623205833334,21.723,328138.42603926396,4689471.903888952,19,T,5
1697061309.0428393,520,78872,0,GPS1_Frame,42.338531325,-71.08623207166667,21.723,328138.42494537204,4689471.90410097,19,T,5
1697061311.5096602,521,78873,0,GPS1_Frame,42.33853137,-71.08623204833333,21.725,328138.4269902265,4689471.909050717,19,T,5
1697061313.976706,522,78874,0,GPS1_Frame,42.33853134333334,-71.08623202166666,21.724,328138.4291144394,4689471.906035689,19,T,5
1697061316.4445245,523,78875,0,GPS1_Frame,42.338531296666666,-71.08623200166667,21.715,328138.4306349467,4689471.900813287,19,T,5
1697061318.9112735,524,78876,0,GPS1_Frame,42.33853130666667,-71.08623200833334,21.72,328138.43011297623,4689471.901937185,19,T,5
