Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,latitude,longitude,altitude,utmEasting,utmNorthing,zone,letter,quality
1697065504.8983135,191,83061,0,GPS1_Frame,42.33865031,-71.08867745666667,4.518,327937.2928548481,4689490.062015976,19,T,5
1697065507.1883752,192,83062,0,GPS1_Frame,42.33865127166667,-71.08867805333334,4.535,327937.24632313394,4689490.170009156,19,T,5
1697065509.478594,193,83063,0,GPS1_Frame,42.338652161666666,-71.08867843333333,4.609,327937.2174454292,4689490.269605854,19,T,5
1697065511.7692719,194,83089,0,GPS1_Frame,42.33864606,-71.08866899833333,6.674,327937.9780790651,4689489.572969674,19,T,5
1697065514.0591698,195,83090,0,GPS1_Frame,42.33864540166667,-71.08866892,6.686,327937.9827366956,4689489.499708246,19,T,1
1697065516.1717708,196,83091,0,GPS1_Frame,42.338643448333336,-71.08866798,6.62,327938.054848166,4689489.280903265,19,T,1
1697065518.285353,197,83092,0,GPS1_Frame,42.338646538333336,-71.08866935666667,6.619,327937.9498634484,4689489.626810071,19,T,5
1697065520.5747213,198,83093,0,GPS1_Frame,42.338646575,-71.08866945,6.628,327937.94227444904,4689489.631070491,19,T,5
1697065522.6852148,199,83094,0,GPS1_Frame,42.33864613833333,-71.08866861833333,6.67,327938.0095979728,4689489.580899037,19,T,1
1697065524.797895,200,83095,0,GPS1_Frame,42.338646696666665,-71.08866955833334,6.67,327937.9336815605,4689489.64479987,19,T,5
1697065527.0862045,201,83096,0,GPS1_Frame,42.33864673,-71.088669295,6.743,327937.95546646754,4689489.6479684105,19,T,1
1697065529.1978822,202,83097,0,GPS1_Frame,42.33864693,-71.08867039333333,6.65,327937.8655288272,4689489.67239945,19,T,5
